Date,Coin,Price_USD,Volume_24h,Market_Cap,Sentiment_Score,Social_Mentions,Volatility_Index
2024-11-06,Ethereum,722.7704,2376966367.49,101909571001.13,0.79,12441,0.0813
2024-11-07,Ethereum,743.8086,3517762974.58,233694241182.95,-0.26,32476,0.0666
2024-11-08,Ethereum,762.2485,3378915812.11,102185092358.97,0.79,15677,0.0237
2024-11-09,Ethereum,774.236,1302578072.65,171244014556.33,-0.12,28818,0.0739
2024-11-10,Ethereum,746.4011,2050387038.9,296947292837.76,0.28,2868,0.071
2024-11-11,Ethereum,770.0613,2199296260.37,374074866836.97,0.06,19055,0.0122
2024-11-12,Ethereum,738.9316,3071283848.86,286076066353.24,0.41,2728,0.0471
2024-11-13,Ethereum,772.3923,2635071688.22,383917777785.26,0.64,8632,0.04
2024-11-14,Ethereum,770.57,2787060811.0,292304333548.25,0.01,13043,0.0702
2024-11-15,Ethereum,769.7776,3843345394.43,167440324379.97,-0.41,7403,0.0295
2024-11-16,Ethereum,797.2102,1036245884.28,294027887239.2,0.63,16732,0.0632
2024-11-17,Ethereum,829.9427,1570284165.84,316094215680.11,0.51,19526,0.0922
2024-11-18,Ethereum,856.3561,2253572695.89,212967868813.61,-0.34,10340,0.0818
2024-11-19,Ethereum,829.1083,1982505301.93,88785505482.53,-0.65,39952,0.0929
2024-11-20,Ethereum,855.2308,929278590.8,326082321521.12,0.71,23394,0.0981
2024-11-21,Ethereum,828.2127,1132258207.64,90010187053.84,-0.32,34021,0.011
2024-11-22,Ethereum,855.1429,3184392402.56,301416692643.38,0.49,5102,0.066
2024-11-23,Ethereum,807.2493,3646585614.44,133556651491.72,-0.19,37310,0.0472
2024-11-24,Ethereum,805.0316,2460907700.96,262634658651.79,0.61,20159,0.0874
2024-11-25,Ethereum,779.4029,2460391388.26,235040811192.3,0.53,7212,0.0327
2024-11-26,Ethereum,807.3036,1631054902.7,85094200453.67,0.97,32824,0.0983
2024-11-27,Ethereum,844.122,3436847271.14,206933404288.62,-0.07,38405,0.0652
2024-11-28,Ethereum,851.6852,3412854499.99,289944700957.51,0.67,12525,0.0814
2024-11-29,Ethereum,858.1958,2877927635.58,377127809140.99,-0.12,29760,0.0177
2024-11-30,Ethereum,883.2269,1634550107.97,402271721500.19,0.41,45239,0.0265
2024-12-01,Ethereum,923.718,1282187956.84,271148183078.96,0.39,46268,0.0783
2024-12-02,Ethereum,926.0204,1163965277.32,362415657803.51,-0.46,28457,0.012
2024-12-03,Ethereum,908.438,3062148517.48,205835545033.67,0.62,49015,0.0835
2024-12-04,Ethereum,932.8665,4011457884.99,220972351741.86,-0.26,11532,0.0113
2024-12-05,Ethereum,864.4416,3832347804.2,153685105357.09,0.03,14518,0.0691
2024-12-06,Ethereum,896.7597,2559790026.19,291248932519.43,0.71,7476,0.0429
2024-12-07,Ethereum,872.1818,3608290263.55,196961022732.04,0.4,20743,0.065
2024-12-08,Ethereum,864.6731,4139640203.33,115648601251.09,-0.37,2004,0.0726
2024-12-09,Ethereum,897.2211,1884774865.14,335562883147.75,0.27,44054,0.0408
2024-12-10,Ethereum,883.2062,2289130340.0,338357422334.09,0.5,38485,0.0197
2024-12-11,Ethereum,906.9612,4286222473.15,221295785215.48,0.03,4271,0.0163
2024-12-12,Ethereum,949.186,2233362431.24,124048512623.94,0.34,46482,0.063
2024-12-13,Ethereum,954.3129,4442808519.22,258159847862.86,-0.12,1209,0.0569
2024-12-14,Ethereum,967.1559,4762449444.04,267838542556.5,0.17,26463,0.0768
2024-12-15,Ethereum,963.5026,3514127955.97,354056706922.33,0.64,6539,0.0559
2024-12-16,Ethereum,968.9212,4134930652.45,219137580556.71,0.12,20977,0.048
2024-12-17,Ethereum,926.6218,3704802959.0,345666740464.28,0.0,9606,0.0458
2024-12-18,Ethereum,916.6611,3481604418.02,411209962191.86,-0.03,45384,0.0124
2024-12-19,Ethereum,870.3438,1938886091.93,169712187630.11,-0.15,35052,0.0402
2024-12-20,Ethereum,839.9247,1031744494.87,412879962328.08,-0.66,4148,0.0978
2024-12-21,Ethereum,773.4716,1834834648.74,196885068089.18,-0.53,34536,0.0886
2024-12-22,Ethereum,782.4107,2869682072.49,161883490184.4,0.13,6607,0.0396
2024-12-23,Ethereum,836.1342,1179046886.2,224589387990.73,0.67,20586,0.0629
2024-12-24,Ethereum,821.7157,860888492.47,113198727506.42,-0.0,30250,0.0863
2024-12-25,Ethereum,854.2601,1331594502.96,128380218606.88,0.14,19594,0.0497
2024-12-26,Ethereum,893.5797,3451848024.29,237489906875.93,0.23,8399,0.0116
2024-12-27,Ethereum,851.6123,4165384523.77,344884074652.34,-0.42,26117,0.0167
2024-12-28,Ethereum,818.9515,4039280504.69,376819951546.1,0.51,34126,0.0559
2024-12-29,Ethereum,852.227,2536156547.1,311853045779.89,0.38,34617,0.0972
2024-12-30,Ethereum,849.9314,3805490760.9,120764904342.7,-0.5,8498,0.0724
2024-12-31,Ethereum,806.8981,3185073452.23,297590386823.78,-0.73,38290,0.0164
2025-01-01,Ethereum,787.1497,2364724502.14,278785742209.3,0.64,46541,0.027
2025-01-02,Ethereum,801.1503,2636619409.29,338330234266.78,-0.12,10628,0.0794
2025-01-03,Ethereum,776.509,1202741382.35,333976085870.19,0.39,1329,0.0857
2025-01-04,Ethereum,691.1074,3283206268.02,309119346636.93,-0.97,39619,0.0656
2025-01-05,Ethereum,682.8966,1644223253.23,181413269881.12,0.64,8032,0.068
2025-01-06,Ethereum,676.9966,1885162694.63,256680385867.73,0.59,49094,0.0126
2025-01-07,Ethereum,677.9234,2499260291.6,140533626123.84,0.25,39034,0.0846
2025-01-08,Ethereum,712.7384,1664678908.63,356179988352.64,-0.23,38122,0.0809
2025-01-09,Ethereum,714.9771,1442134954.46,121641692262.82,-0.15,21622,0.0333
2025-01-10,Ethereum,722.6398,2546725552.47,75187619983.24,0.08,29584,0.0738
2025-01-11,Ethereum,753.8734,829212737.3,120260512201.07,0.31,48850,0.0293
2025-01-12,Ethereum,754.9392,2931353734.18,309788479713.59,-0.11,5722,0.0136
2025-01-13,Ethereum,820.2119,2506644126.42,228604094975.46,-0.02,18772,0.0281
2025-01-14,Ethereum,779.5717,2668485676.7,217500590929.02,0.02,21569,0.0261
2025-01-15,Ethereum,751.2219,2649950752.31,362095842490.18,-0.0,42679,0.0404
2025-01-16,Ethereum,770.4219,2394625773.21,360444930434.95,-0.0,4235,0.0477
2025-01-17,Ethereum,809.8463,2696897686.0,181792598785.59,-0.19,5576,0.0558
2025-01-18,Ethereum,804.1516,3003629287.68,147660940568.85,0.76,27707,0.0529
2025-01-19,Ethereum,772.4481,3099428965.34,339408195644.67,-0.07,34868,0.0344
2025-01-20,Ethereum,827.6315,3235881413.59,382703102380.56,0.84,42632,0.0126
2025-01-21,Ethereum,802.2275,3592748528.6,254016333895.85,-0.07,42476,0.0645
2025-01-22,Ethereum,813.9097,1430669088.06,286308594882.19,-0.37,31285,0.0456
2025-01-23,Ethereum,857.5076,2233457444.71,173873149579.46,0.17,25154,0.0369
2025-01-24,Ethereum,843.218,4040012608.67,354422278475.72,-0.17,21054,0.088
2025-01-25,Ethereum,823.0776,2128776874.64,290422084805.05,0.47,18165,0.0772
2025-01-26,Ethereum,805.6716,1208088637.52,242833762228.63,0.24,15439,0.0872
2025-01-27,Ethereum,835.5314,2591635005.37,103642174291.44,0.04,45518,0.0545
2025-01-28,Ethereum,871.7984,1253614616.3,406584093135.38,0.98,23515,0.0218
2025-01-29,Ethereum,873.8463,1582896447.56,302508596980.86,-0.07,27962,0.0727
2025-01-30,Ethereum,940.5411,4696380328.46,166547665630.75,1.0,43549,0.0285
2025-01-31,Ethereum,942.6843,2984020425.64,322920686588.8,0.81,38763,0.0497
2025-02-01,Ethereum,992.3574,2119907253.98,368150062390.31,0.01,45754,0.0159
2025-02-02,Ethereum,976.2018,4860606170.28,302923357458.96,-0.17,46278,0.0843
2025-02-03,Ethereum,1068.3067,5198632112.88,413691824268.84,0.6,20464,0.0213
2025-02-04,Ethereum,1136.4703,3140017537.16,377969076966.6,0.68,43036,0.0913
2025-02-05,Ethereum,1131.7892,2310674833.63,542249054136.56,0.17,31413,0.0878
2025-02-06,Ethereum,1197.8648,5215022620.16,145515220617.64,1.0,34270,0.0518
2025-02-07,Ethereum,1265.3756,4887491439.02,180313845771.07,0.72,43299,0.077
2025-02-08,Ethereum,1345.2481,5041674925.11,227977394180.01,0.09,21269,0.0658
2025-02-09,Ethereum,1213.0379,5546561152.04,456185255060.64,-0.85,32541,0.0823
2025-02-10,Ethereum,1249.155,4693910277.68,447495209547.81,0.54,9009,0.0489
2025-02-11,Ethereum,1277.5007,2727709025.73,583592406361.41,-0.18,18007,0.0807
2025-02-12,Ethereum,1302.8501,4918848778.84,512216786728.3,0.62,27462,0.0516
2025-02-13,Ethereum,1315.5318,2924761474.72,399056314599.07,-0.05,12542,0.0947
2025-02-14,Ethereum,1329.8875,5368697264.31,660598637322.05,-0.02,18434,0.0538
2025-02-15,Ethereum,1399.4747,4868760438.48,288912008923.86,-0.22,30765,0.0516
2025-02-16,Ethereum,1431.0733,1874199771.27,620050681993.86,0.52,24769,0.0807
2025-02-17,Ethereum,1444.9208,4408946646.7,391163387140.2,-0.3,23465,0.0839
2025-02-18,Ethereum,1512.2183,3588802345.86,543633491628.44,0.74,22868,0.0599
2025-02-19,Ethereum,1539.0164,3561718763.95,601612880382.79,0.23,21156,0.0262
2025-02-20,Ethereum,1572.171,5359570652.14,555765027046.24,0.63,21300,0.0521
2025-02-21,Ethereum,1691.1553,3871560549.35,264163391890.37,0.64,14435,0.0971
2025-02-22,Ethereum,1663.4554,6832767973.49,461077251830.19,-0.47,5114,0.0778
2025-02-23,Ethereum,1564.2662,2007212844.25,507722261777.38,0.2,47336,0.083
2025-02-24,Ethereum,1570.3583,5718543105.32,690357009216.3,-0.39,37135,0.013
2025-02-25,Ethereum,1585.4051,6717011315.99,439883799267.22,0.17,9095,0.0521
2025-02-26,Ethereum,1632.7471,6027003146.98,763307519780.07,-0.13,38909,0.0682
2025-02-27,Ethereum,1641.3887,4905974109.03,453268968380.09,0.5,4951,0.0847
2025-02-28,Ethereum,1692.6078,8126596129.32,540808413029.05,0.84,22468,0.0144
2025-03-01,Ethereum,1863.8738,4100063713.61,780057777785.88,0.73,28073,0.0867
2025-03-02,Ethereum,1925.4945,2073125157.1,641626900601.67,0.35,48655,0.0594
2025-03-03,Ethereum,2002.6926,5463260304.8,969477917348.22,0.69,35341,0.0278
2025-03-04,Ethereum,1994.3188,2257664144.68,726199959599.3,-0.51,47127,0.0386
2025-03-05,Ethereum,1885.8074,9081571289.92,582872478872.39,0.42,3768,0.0354
2025-03-06,Ethereum,1714.3414,3153826117.51,187612010771.6,-0.7,39070,0.0578
2025-03-07,Ethereum,1680.4879,6983617092.95,446158036305.07,0.68,47514,0.0147
2025-03-08,Ethereum,1508.717,6183157431.07,331464179126.32,-0.05,34979,0.0243
2025-03-09,Ethereum,1541.2178,2883488349.76,615319273008.94,0.61,26351,0.0831
2025-03-10,Ethereum,1519.1588,5294125820.27,278478626166.8,0.28,16445,0.0219
2025-03-11,Ethereum,1440.869,1717970938.35,262364998273.77,-0.14,49583,0.031
2025-03-12,Ethereum,1449.8527,4254300467.42,254895154156.9,0.27,2160,0.0508
2025-03-13,Ethereum,1408.4663,1490986206.86,211616768362.22,-0.58,23361,0.0565
2025-03-14,Ethereum,1435.2709,6723634737.7,322078801914.11,0.41,8041,0.0787
2025-03-15,Ethereum,1477.3315,7245342262.3,671253430837.34,0.46,19767,0.0503
2025-03-16,Ethereum,1437.3352,2715314599.57,589266312673.98,0.52,11846,0.0811
2025-03-17,Ethereum,1425.1304,2611443422.35,561644600568.25,0.11,39644,0.0657
2025-03-18,Ethereum,1438.8058,5776633452.59,602765687980.13,-0.35,20924,0.0202
2025-03-19,Ethereum,1359.2661,2736906290.16,282410859847.56,-0.38,46657,0.0241
2025-03-20,Ethereum,1372.3046,6285575455.9,624366599482.83,0.4,14882,0.0493
2025-03-21,Ethereum,1295.1252,4268365529.33,200642543559.99,-0.47,15738,0.0457
2025-03-22,Ethereum,1325.7273,3185869164.5,310933812934.05,-0.02,22019,0.0769
2025-03-23,Ethereum,1303.9767,5647229610.37,436440015451.05,0.48,2095,0.0623
2025-03-24,Ethereum,1230.3519,3658607482.57,173678983001.75,-0.02,39669,0.0449
2025-03-25,Ethereum,1203.0394,5589960742.85,471654100696.67,0.05,41983,0.0254
2025-03-26,Ethereum,1178.3687,5552540465.43,300364321479.8,-0.19,46679,0.0304
2025-03-27,Ethereum,1229.9115,2043720158.84,508890986725.64,0.67,15123,0.0618
2025-03-28,Ethereum,1239.6674,1251188434.77,368377731976.43,-0.09,29132,0.0481
2025-03-29,Ethereum,1193.4885,5890729339.05,205697508661.78,0.27,2079,0.0563
2025-03-30,Ethereum,1273.4076,5888937344.24,501601273625.02,-0.07,30657,0.0254
2025-03-31,Ethereum,1306.5921,1596369355.7,262438934889.75,0.75,46278,0.0697
2025-04-01,Ethereum,1290.3213,5589848581.76,382353315104.23,0.09,33375,0.0867
2025-04-02,Ethereum,1211.4138,3429778589.78,157742194982.61,-0.24,25754,0.0332
2025-04-03,Ethereum,1192.0509,2426832458.19,413816473681.37,0.21,32153,0.0542
2025-04-04,Ethereum,1182.7284,5340002233.47,433284392425.65,0.27,19344,0.0978
2025-04-05,Ethereum,1201.3697,2146449949.37,302108063523.41,-0.25,35241,0.04
2025-04-06,Ethereum,1231.7527,5899109892.63,593420391025.11,0.61,38656,0.0636
2025-04-07,Ethereum,1272.7248,2319523086.28,572303071002.74,0.03,5979,0.0181
2025-04-08,Ethereum,1191.9594,4117901011.26,456730653287.94,0.36,2212,0.0645
2025-04-09,Ethereum,1203.0925,2276666450.12,463745026533.21,0.61,10001,0.0181
2025-04-10,Ethereum,1196.6143,3808433917.2,240472424701.88,-0.08,14248,0.0963
2025-04-11,Ethereum,1325.9911,4953770906.99,480971576854.14,1.0,34187,0.0744
2025-04-12,Ethereum,1330.7485,2343330597.82,238579922337.91,-0.02,16608,0.0809
2025-04-13,Ethereum,1298.9354,4005323440.52,204713899752.97,-0.49,37427,0.0734
2025-04-14,Ethereum,1305.9689,3756278515.69,652706460576.15,0.78,32368,0.0631
2025-04-15,Ethereum,1306.8272,1678161769.1,456017846791.59,0.35,6283,0.0505
2025-04-16,Ethereum,1204.1608,5145657682.74,328007566809.55,-0.3,26854,0.0873
2025-04-17,Ethereum,1225.0316,2869917683.58,263707408521.07,0.1,11715,0.0961
2025-04-18,Ethereum,1211.0388,3994404292.7,413652331558.58,-0.13,17165,0.0549
2025-04-19,Ethereum,1210.9569,3704483050.0,145117932927.48,0.78,35108,0.0938
2025-04-20,Ethereum,1169.8537,3571612573.42,161290536079.62,-0.49,27797,0.0625
2025-04-21,Ethereum,1119.8348,1600120261.94,126701108501.91,-0.3,48573,0.0585
2025-04-22,Ethereum,1160.3227,3125825981.0,347711519659.46,0.31,11584,0.0509
2025-04-23,Ethereum,1212.9298,3407686203.97,412690440897.95,0.35,15780,0.0288
2025-04-24,Ethereum,1234.4277,4856943752.51,154293465313.99,0.2,38905,0.0103
2025-04-25,Ethereum,1146.2501,4997736997.57,445306476550.39,-0.63,22573,0.0317
2025-04-26,Ethereum,1169.5449,3719069741.84,224737434256.91,-0.21,34359,0.0559
2025-04-27,Ethereum,1086.6973,1463924464.9,406512346083.56,-0.52,1526,0.0442
2025-04-28,Ethereum,1059.0441,2062380150.86,521853337212.16,0.56,8855,0.0504
2025-04-29,Ethereum,1096.7697,1820348240.5,412870553824.84,-0.17,44463,0.0983
2025-04-30,Ethereum,1126.7158,1688338862.54,510714612948.99,0.62,35060,0.0415
2025-05-01,Ethereum,1148.4374,2829287214.45,550422402348.22,0.58,30482,0.0507
2025-05-02,Ethereum,1209.8973,2320067658.76,356557248306.72,0.82,17571,0.022
2025-05-03,Ethereum,1238.2097,2319429734.19,471671192901.9,0.77,32740,0.0143
2025-05-04,Ethereum,1139.4491,1388729452.77,502255149164.37,-0.56,20142,0.0798
2025-05-05,Ethereum,1123.7461,1203172658.94,272669756228.8,-0.28,26104,0.0614
2025-05-06,Ethereum,1122.9995,1584634292.33,229719579841.58,0.1,9625,0.0785
2025-05-07,Ethereum,1116.9919,1886364592.81,534636346615.52,-0.18,40199,0.0235
2025-05-08,Ethereum,1090.5355,2970547599.73,425877432421.71,0.34,16926,0.0615
2025-05-09,Ethereum,1046.6891,3184113126.15,196644471173.76,0.13,32218,0.0328
2025-05-10,Ethereum,1148.2492,1793987356.11,321088765274.85,1.0,45472,0.0305
2025-05-11,Ethereum,1131.5424,3054183752.62,473641804080.14,-0.47,27380,0.011
2025-05-12,Ethereum,1239.1114,2932970949.09,395059935861.72,1.0,21566,0.0217
2025-05-13,Ethereum,1183.7831,2052318293.31,426139224723.87,-0.34,34205,0.0378
2025-05-14,Ethereum,1216.0795,1249355096.2,488264781842.61,0.27,44548,0.0205
2025-05-15,Ethereum,1228.4661,3523328539.03,428493487356.38,0.12,30717,0.0987
2025-05-16,Ethereum,1184.3912,4432710817.11,374305200563.25,0.31,42756,0.0378
2025-05-17,Ethereum,1163.4248,2216451404.37,465190410214.84,-0.04,26135,0.0217
2025-05-18,Ethereum,1163.8841,1777515584.44,455108026937.57,0.73,29164,0.0279
2025-05-19,Ethereum,1125.7498,5120102666.18,396206478963.07,0.51,9953,0.0629
2025-05-20,Ethereum,1115.3416,2342327799.67,272049390762.65,0.59,39562,0.0158
2025-05-21,Ethereum,1010.9499,1915194607.91,265197279441.65,-0.88,4574,0.0876
2025-05-22,Ethereum,1040.7332,4608770061.25,508060355371.49,0.76,21169,0.0965
2025-05-23,Ethereum,1092.8594,4664792133.64,158414750273.41,0.77,22604,0.0322
2025-05-24,Ethereum,1113.8145,3111313683.41,231007316862.58,-0.27,25134,0.0505
2025-05-25,Ethereum,1215.8068,3595086684.76,361046857588.7,0.1,24202,0.012
2025-05-26,Ethereum,1250.1945,2339107520.67,543449411089.59,-0.23,1684,0.0677
2025-05-27,Ethereum,1308.5941,1718454538.02,216533415917.39,-0.25,38001,0.0473
2025-05-28,Ethereum,1374.7233,4527963610.87,289766713160.4,0.47,46765,0.0343
2025-05-29,Ethereum,1224.8227,1706643100.55,154718733118.39,0.22,9007,0.0286
2025-05-30,Ethereum,1246.8045,3487434684.11,476770703128.05,0.16,36096,0.0689
2025-05-31,Ethereum,1179.0813,5614772174.17,230255456031.45,-0.07,42787,0.0475
2025-06-01,Ethereum,1124.5652,5410662692.94,287292554776.71,0.53,10255,0.0262
2025-06-02,Ethereum,1080.3935,2114685615.51,299788203603.73,-0.36,33262,0.072
2025-06-03,Ethereum,1067.9596,3734071318.24,487550875473.2,0.56,19093,0.0609
2025-06-04,Ethereum,1096.8142,3176708429.61,290142573675.09,0.35,6782,0.0873
2025-06-05,Ethereum,1116.9512,5029341564.19,176578829297.33,0.33,2234,0.0206
2025-06-06,Ethereum,1117.5061,2330808628.72,346120658227.44,-0.05,38973,0.0807
2025-06-07,Ethereum,1150.9277,1167972514.24,558410783865.02,0.38,35188,0.0706
2025-06-08,Ethereum,1188.1481,1960735212.39,407623017722.16,-0.24,32996,0.0204
2025-06-09,Ethereum,1210.3723,2902583280.5,597143114074.26,0.59,30204,0.0725
2025-06-10,Ethereum,1128.091,2552739667.79,492347335597.84,-0.47,18152,0.0497
2025-06-11,Ethereum,1095.8577,4564742325.77,125351111234.85,0.51,43364,0.095
2025-06-12,Ethereum,1098.1076,4087423062.49,399008209911.85,-0.01,26019,0.0227
2025-06-13,Ethereum,1131.4221,2487120756.8,242923972500.58,-0.16,20488,0.0679
2025-06-14,Ethereum,1072.4262,3036012015.77,347301727304.82,0.14,38123,0.0444
2025-06-15,Ethereum,1073.0119,1483156176.81,227197483903.57,-0.28,20689,0.0961
2025-06-16,Ethereum,1006.8876,4624217680.71,241198078991.75,0.17,29506,0.0397
2025-06-17,Ethereum,1049.2139,4975056591.26,492361945835.71,0.97,18715,0.0966
2025-06-18,Ethereum,1060.434,5216502086.31,193695989493.91,0.57,42029,0.0911
2025-06-19,Ethereum,1004.3949,4493875157.31,451619798419.04,-0.74,14765,0.0343
2025-06-20,Ethereum,951.0524,1612836036.8,106692025794.08,0.01,22942,0.0823
2025-06-21,Ethereum,966.7421,1145382497.08,131815886702.18,0.49,39712,0.0996
2025-06-22,Ethereum,1020.8719,3387648055.28,451092697452.31,0.85,40894,0.0327
2025-06-23,Ethereum,977.1057,4543951942.25,344158522833.28,-0.64,39031,0.0493
2025-06-24,Ethereum,1008.8266,1724493699.17,402415340378.34,0.29,21478,0.0568
2025-06-25,Ethereum,987.9545,1015786797.78,181553498711.23,0.09,23551,0.0365
2025-06-26,Ethereum,1021.4736,4312645249.1,321593978315.46,-0.11,49068,0.0114
2025-06-27,Ethereum,1050.4095,1373077165.29,414793780394.27,0.06,29072,0.0298
2025-06-28,Ethereum,1057.985,2808764228.44,371274095256.91,0.11,36561,0.0354
2025-06-29,Ethereum,981.4127,3646487276.72,283313730926.12,0.22,3892,0.0499
2025-06-30,Ethereum,1009.1351,1964978064.05,488334098938.36,0.85,34966,0.0254
2025-07-01,Ethereum,1030.4084,1376471344.4,381728124477.16,0.42,25395,0.0886
2025-07-02,Ethereum,1048.3552,4277378381.01,485493645171.44,0.1,19756,0.0734
2025-07-03,Ethereum,1057.609,3723524463.85,414485655348.01,-0.13,23174,0.0177
2025-07-04,Ethereum,1021.4901,5060423170.1,402656502885.69,0.61,35651,0.0685
2025-07-05,Ethereum,1066.761,2535938622.91,140820253071.09,1.0,1797,0.0688
2025-07-06,Ethereum,1106.1518,1379426123.49,269664160174.21,0.89,9209,0.0961
2025-07-07,Ethereum,1059.6747,4172363459.03,469804423801.85,0.31,42003,0.0103
2025-07-08,Ethereum,1116.4434,3446386791.33,215519962634.7,0.19,22346,0.0323
2025-07-09,Ethereum,1123.4399,2081527155.76,164249552829.54,0.59,49025,0.0935
2025-07-10,Ethereum,1130.3665,4664927409.28,260484387170.29,0.06,29024,0.0939
2025-07-11,Ethereum,1123.523,2039218875.75,211419111097.73,-0.11,30414,0.0749
2025-07-12,Ethereum,1121.1414,2290095721.69,527065708023.39,0.46,41818,0.0789
2025-07-13,Ethereum,1183.7414,1621860964.32,529353373014.42,-0.12,6947,0.0182
2025-07-14,Ethereum,1233.8409,3205184479.39,369995938259.21,-0.23,10617,0.0562
2025-07-15,Ethereum,1285.0131,3438331244.51,160032382069.17,0.29,21704,0.0308
2025-07-16,Ethereum,1295.7848,3962830218.76,499946094773.76,0.12,29702,0.0263
2025-07-17,Ethereum,1343.1676,5152198947.73,469255336971.02,0.85,2892,0.0829
2025-07-18,Ethereum,1299.6859,6010272210.68,634535068445.09,-0.5,30754,0.0222
2025-07-19,Ethereum,1331.3173,2064788407.68,430789367676.47,-0.22,4424,0.0522
2025-07-20,Ethereum,1324.4749,1612405712.71,310665515783.15,-0.33,43218,0.0945
2025-07-21,Ethereum,1216.673,1306858814.95,374259174878.28,-0.87,14418,0.0267
2025-07-22,Ethereum,1140.699,1796014046.25,560887761924.31,-0.72,30886,0.098
2025-07-23,Ethereum,1111.5893,4037067834.36,420786552099.15,0.23,35783,0.0995
2025-07-24,Ethereum,1131.1601,4422732459.68,417161065364.45,0.15,24057,0.06
2025-07-25,Ethereum,1102.3346,4570304345.0,216358112865.62,0.37,5833,0.0253
2025-07-26,Ethereum,1077.3726,2127630747.98,428192040694.53,0.68,10894,0.0384
2025-07-27,Ethereum,1111.3426,2471158352.36,444657878984.62,0.51,49710,0.0482
2025-07-28,Ethereum,1087.7816,3189961510.71,246834607345.69,-0.54,42833,0.0378
2025-07-29,Ethereum,1146.7745,1436601540.59,336561721413.16,-0.09,1565,0.0353
2025-07-30,Ethereum,1201.3666,4138186753.07,261707307952.18,0.88,41180,0.0975
2025-07-31,Ethereum,1203.6195,5939790150.35,244914935838.68,0.2,19402,0.0238
2025-08-01,Ethereum,1241.0983,3032282820.06,136965662986.19,0.73,43845,0.076
2025-08-02,Ethereum,1272.9817,5106425904.18,272525900996.99,0.74,11315,0.01
2025-08-03,Ethereum,1261.7456,3785407905.66,405762211682.07,0.66,13834,0.0637
2025-08-04,Ethereum,1306.4939,1974435438.83,131486163963.05,0.91,3314,0.0924
